"ID","Name","Description","Parent"
"create:recipes/create.base/weathered_copper_tile_stairs_from_weathered_copper_tiles_stonecutting","create:recipes/create.base/weathered_copper_tile_stairs_from_weathered_copper_tiles_stonecutting","<null>","minecraft:recipes/root"
"create:recipes/create.palettes/acacia_window","create:recipes/create.palettes/acacia_window","<null>","minecraft:recipes/root"
"create:recipes/create.palettes/acacia_window_pane","create:recipes/create.palettes/acacia_window_pane","<null>","minecraft:recipes/root"
"create:recipes/create.palettes/andesite_pillar_from_andesite_stonecutting","create:recipes/create.palettes/andesite_pillar_from_andesite_stonecutting","<null>","minecraft:recipes/root"
"create:recipes/create.palettes/andesite_pillar_from_stone_types_andesite_stonecutting","create:recipes/create.palettes/andesite_pillar_from_stone_types_andesite_stonecutting","<null>","minecraft:recipes/root"
"create:recipes/create.palettes/asurine_pillar_from_asurine_stonecutting","create:recipes/create.palettes/asurine_pillar_from_asurine_stonecutting","<null>","minecraft:recipes/root"
"create:recipes/create.palettes/asurine_pillar_from_stone_types_asurine_stonecutting","create:recipes/create.palettes/asurine_pillar_from_stone_types_asurine_stonecutting","<null>","minecraft:recipes/root"
"create:recipes/create.palettes/birch_window","create:recipes/create.palettes/birch_window","<null>","minecraft:recipes/root"
"create:recipes/create.palettes/birch_window_pane","create:recipes/create.palettes/birch_window_pane","<null>","minecraft:recipes/root"
"create:recipes/create.palettes/calcite_pillar_from_calcite_stonecutting","create:recipes/create.palettes/calcite_pillar_from_calcite_stonecutting","<null>","minecraft:recipes/root"
"create:recipes/create.palettes/calcite_pillar_from_stone_types_calcite_stonecutting","create:recipes/create.palettes/calcite_pillar_from_stone_types_calcite_stonecutting","<null>","minecraft:recipes/root"
"create:recipes/create.palettes/crafting/palettes/scorchia","create:recipes/create.palettes/crafting/palettes/scorchia","<null>","minecraft:recipes/root"
"create:recipes/create.palettes/crimsite_pillar_from_crimsite_stonecutting","create:recipes/create.palettes/crimsite_pillar_from_crimsite_stonecutting","<null>","minecraft:recipes/root"
"create:recipes/create.palettes/crimsite_pillar_from_stone_types_crimsite_stonecutting","create:recipes/create.palettes/crimsite_pillar_from_stone_types_crimsite_stonecutting","<null>","minecraft:recipes/root"
"create:recipes/create.palettes/crimson_window","create:recipes/create.palettes/crimson_window","<null>","minecraft:recipes/root"
"create:recipes/create.palettes/crimson_window_pane","create:recipes/create.palettes/crimson_window_pane","<null>","minecraft:recipes/root"
"create:recipes/create.palettes/cut_andesite_brick_slab","create:recipes/create.palettes/cut_andesite_brick_slab","<null>","minecraft:recipes/root"
"create:recipes/create.palettes/cut_andesite_brick_slab_from_andesite_stonecutting","create:recipes/create.palettes/cut_andesite_brick_slab_from_andesite_stonecutting","<null>","minecraft:recipes/root"
"create:recipes/create.palettes/cut_andesite_brick_slab_from_stone_types_andesite_stonecutting","create:recipes/create.palettes/cut_andesite_brick_slab_from_stone_types_andesite_stonecutting","<null>","minecraft:recipes/root"
"create:recipes/create.palettes/cut_andesite_brick_slab_recycling","create:recipes/create.palettes/cut_andesite_brick_slab_recycling","<null>","minecraft:recipes/root"
"create:recipes/create.palettes/cut_andesite_brick_stairs","create:recipes/create.palettes/cut_andesite_brick_stairs","<null>","minecraft:recipes/root"
"create:recipes/create.palettes/cut_andesite_brick_stairs_from_andesite_stonecutting","create:recipes/create.palettes/cut_andesite_brick_stairs_from_andesite_stonecutting","<null>","minecraft:recipes/root"
"create:recipes/create.palettes/cut_andesite_brick_stairs_from_stone_types_andesite_stonecutting","create:recipes/create.palettes/cut_andesite_brick_stairs_from_stone_types_andesite_stonecutting","<null>","minecraft:recipes/root"
"create:recipes/create.palettes/cut_andesite_brick_wall","create:recipes/create.palettes/cut_andesite_brick_wall","<null>","minecraft:recipes/root"
"create:recipes/create.palettes/cut_andesite_brick_wall_from_andesite_stonecutting","create:recipes/create.palettes/cut_andesite_brick_wall_from_andesite_stonecutting","<null>","minecraft:recipes/root"
"create:recipes/create.palettes/cut_andesite_brick_wall_from_stone_types_andesite_stonecutting","create:recipes/create.palettes/cut_andesite_brick_wall_from_stone_types_andesite_stonecutting","<null>","minecraft:recipes/root"
"create:recipes/create.palettes/cut_andesite_bricks_from_andesite_stonecutting","create:recipes/create.palettes/cut_andesite_bricks_from_andesite_stonecutting","<null>","minecraft:recipes/root"
"create:recipes/create.palettes/cut_andesite_bricks_from_stone_types_andesite_stonecutting","create:recipes/create.palettes/cut_andesite_bricks_from_stone_types_andesite_stonecutting","<null>","minecraft:recipes/root"
"create:recipes/create.palettes/cut_andesite_from_andesite_stonecutting","create:recipes/create.palettes/cut_andesite_from_andesite_stonecutting","<null>","minecraft:recipes/root"
"create:recipes/create.palettes/cut_andesite_from_stone_types_andesite_stonecutting","create:recipes/create.palettes/cut_andesite_from_stone_types_andesite_stonecutting","<null>","minecraft:recipes/root"
"create:recipes/create.palettes/cut_andesite_slab","create:recipes/create.palettes/cut_andesite_slab","<null>","minecraft:recipes/root"
"create:recipes/create.palettes/cut_andesite_slab_from_andesite_stonecutting","create:recipes/create.palettes/cut_andesite_slab_from_andesite_stonecutting","<null>","minecraft:recipes/root"
"create:recipes/create.palettes/cut_andesite_slab_from_stone_types_andesite_stonecutting","create:recipes/create.palettes/cut_andesite_slab_from_stone_types_andesite_stonecutting","<null>","minecraft:recipes/root"
"create:recipes/create.palettes/cut_andesite_slab_recycling","create:recipes/create.palettes/cut_andesite_slab_recycling","<null>","minecraft:recipes/root"
"create:recipes/create.palettes/cut_andesite_stairs","create:recipes/create.palettes/cut_andesite_stairs","<null>","minecraft:recipes/root"
"create:recipes/create.palettes/cut_andesite_stairs_from_andesite_stonecutting","create:recipes/create.palettes/cut_andesite_stairs_from_andesite_stonecutting","<null>","minecraft:recipes/root"
"create:recipes/create.palettes/cut_andesite_stairs_from_stone_types_andesite_stonecutting","create:recipes/create.palettes/cut_andesite_stairs_from_stone_types_andesite_stonecutting","<null>","minecraft:recipes/root"
"create:recipes/create.palettes/cut_andesite_wall","create:recipes/create.palettes/cut_andesite_wall","<null>","minecraft:recipes/root"
"create:recipes/create.palettes/cut_andesite_wall_from_andesite_stonecutting","create:recipes/create.palettes/cut_andesite_wall_from_andesite_stonecutting","<null>","minecraft:recipes/root"
"create:recipes/create.palettes/cut_andesite_wall_from_stone_types_andesite_stonecutting","create:recipes/create.palettes/cut_andesite_wall_from_stone_types_andesite_stonecutting","<null>","minecraft:recipes/root"
"create:recipes/create.palettes/cut_asurine_brick_slab","create:recipes/create.palettes/cut_asurine_brick_slab","<null>","minecraft:recipes/root"
"create:recipes/create.palettes/cut_asurine_brick_slab_from_asurine_stonecutting","create:recipes/create.palettes/cut_asurine_brick_slab_from_asurine_stonecutting","<null>","minecraft:recipes/root"
"create:recipes/create.palettes/cut_asurine_brick_slab_from_stone_types_asurine_stonecutting","create:recipes/create.palettes/cut_asurine_brick_slab_from_stone_types_asurine_stonecutting","<null>","minecraft:recipes/root"
"create:recipes/create.palettes/cut_asurine_brick_slab_recycling","create:recipes/create.palettes/cut_asurine_brick_slab_recycling","<null>","minecraft:recipes/root"
"create:recipes/create.palettes/cut_asurine_brick_stairs","create:recipes/create.palettes/cut_asurine_brick_stairs","<null>","minecraft:recipes/root"
"create:recipes/create.palettes/cut_asurine_brick_stairs_from_asurine_stonecutting","create:recipes/create.palettes/cut_asurine_brick_stairs_from_asurine_stonecutting","<null>","minecraft:recipes/root"
"create:recipes/create.palettes/cut_asurine_brick_stairs_from_stone_types_asurine_stonecutting","create:recipes/create.palettes/cut_asurine_brick_stairs_from_stone_types_asurine_stonecutting","<null>","minecraft:recipes/root"
"create:recipes/create.palettes/cut_asurine_brick_wall","create:recipes/create.palettes/cut_asurine_brick_wall","<null>","minecraft:recipes/root"
"create:recipes/create.palettes/cut_asurine_brick_wall_from_asurine_stonecutting","create:recipes/create.palettes/cut_asurine_brick_wall_from_asurine_stonecutting","<null>","minecraft:recipes/root"
"create:recipes/create.palettes/cut_asurine_brick_wall_from_stone_types_asurine_stonecutting","create:recipes/create.palettes/cut_asurine_brick_wall_from_stone_types_asurine_stonecutting","<null>","minecraft:recipes/root"
"create:recipes/create.palettes/cut_asurine_bricks_from_asurine_stonecutting","create:recipes/create.palettes/cut_asurine_bricks_from_asurine_stonecutting","<null>","minecraft:recipes/root"
"create:recipes/create.palettes/cut_asurine_bricks_from_stone_types_asurine_stonecutting","create:recipes/create.palettes/cut_asurine_bricks_from_stone_types_asurine_stonecutting","<null>","minecraft:recipes/root"
"create:recipes/create.palettes/cut_asurine_from_asurine_stonecutting","create:recipes/create.palettes/cut_asurine_from_asurine_stonecutting","<null>","minecraft:recipes/root"
"create:recipes/create.palettes/cut_asurine_from_stone_types_asurine_stonecutting","create:recipes/create.palettes/cut_asurine_from_stone_types_asurine_stonecutting","<null>","minecraft:recipes/root"
"create:recipes/create.palettes/cut_asurine_slab","create:recipes/create.palettes/cut_asurine_slab","<null>","minecraft:recipes/root"
"create:recipes/create.palettes/cut_asurine_slab_from_asurine_stonecutting","create:recipes/create.palettes/cut_asurine_slab_from_asurine_stonecutting","<null>","minecraft:recipes/root"
"create:recipes/create.palettes/cut_asurine_slab_from_stone_types_asurine_stonecutting","create:recipes/create.palettes/cut_asurine_slab_from_stone_types_asurine_stonecutting","<null>","minecraft:recipes/root"
"create:recipes/create.palettes/cut_asurine_slab_recycling","create:recipes/create.palettes/cut_asurine_slab_recycling","<null>","minecraft:recipes/root"
"create:recipes/create.palettes/cut_asurine_stairs","create:recipes/create.palettes/cut_asurine_stairs","<null>","minecraft:recipes/root"
"create:recipes/create.palettes/cut_asurine_stairs_from_asurine_stonecutting","create:recipes/create.palettes/cut_asurine_stairs_from_asurine_stonecutting","<null>","minecraft:recipes/root"
"create:recipes/create.palettes/cut_asurine_stairs_from_stone_types_asurine_stonecutting","create:recipes/create.palettes/cut_asurine_stairs_from_stone_types_asurine_stonecutting","<null>","minecraft:recipes/root"
"create:recipes/create.palettes/cut_asurine_wall","create:recipes/create.palettes/cut_asurine_wall","<null>","minecraft:recipes/root"
"create:recipes/create.palettes/cut_asurine_wall_from_asurine_stonecutting","create:recipes/create.palettes/cut_asurine_wall_from_asurine_stonecutting","<null>","minecraft:recipes/root"
"create:recipes/create.palettes/cut_asurine_wall_from_stone_types_asurine_stonecutting","create:recipes/create.palettes/cut_asurine_wall_from_stone_types_asurine_stonecutting","<null>","minecraft:recipes/root"
"create:recipes/create.palettes/cut_calcite_brick_slab","create:recipes/create.palettes/cut_calcite_brick_slab","<null>","minecraft:recipes/root"
"create:recipes/create.palettes/cut_calcite_brick_slab_from_calcite_stonecutting","create:recipes/create.palettes/cut_calcite_brick_slab_from_calcite_stonecutting","<null>","minecraft:recipes/root"
"create:recipes/create.palettes/cut_calcite_brick_slab_from_stone_types_calcite_stonecutting","create:recipes/create.palettes/cut_calcite_brick_slab_from_stone_types_calcite_stonecutting","<null>","minecraft:recipes/root"
"create:recipes/create.palettes/cut_calcite_brick_slab_recycling","create:recipes/create.palettes/cut_calcite_brick_slab_recycling","<null>","minecraft:recipes/root"
"create:recipes/create.palettes/cut_calcite_brick_stairs","create:recipes/create.palettes/cut_calcite_brick_stairs","<null>","minecraft:recipes/root"
"create:recipes/create.palettes/cut_calcite_brick_stairs_from_calcite_stonecutting","create:recipes/create.palettes/cut_calcite_brick_stairs_from_calcite_stonecutting","<null>","minecraft:recipes/root"
"create:recipes/create.palettes/cut_calcite_brick_stairs_from_stone_types_calcite_stonecutting","create:recipes/create.palettes/cut_calcite_brick_stairs_from_stone_types_calcite_stonecutting","<null>","minecraft:recipes/root"
"create:recipes/create.palettes/cut_calcite_brick_wall","create:recipes/create.palettes/cut_calcite_brick_wall","<null>","minecraft:recipes/root"
"create:recipes/create.palettes/cut_calcite_brick_wall_from_calcite_stonecutting","create:recipes/create.palettes/cut_calcite_brick_wall_from_calcite_stonecutting","<null>","minecraft:recipes/root"
